Data,Otwarcie,Najwyższy,Najniższy,Zamknięcie,Ticker
2013-06-07,2.75,2.75,2.75,2.75,WIBOR_3M
2013-06-07,2.85,2.85,2.85,2.85,WIBOR_1M
2013-06-07,2.62,2.62,2.62,2.62,WIBID_ON
2013-06-06,2.92,2.92,2.92,2.92,WIBOR_ON
2013-06-06,2.66,2.66,2.66,2.66,WIBOR_6M
2013-06-06,2.74,2.74,2.74,2.74,WIBOR_3M
2013-06-06,2.88,2.88,2.88,2.88,WIBOR_1M
2013-06-06,2.63,2.63,2.63,2.63,WIBID_ON
2013-06-05,3.02,3.02,3.02,3.02,WIBOR_ON
2013-06-05,2.66,2.66,2.66,2.66,WIBOR_6M
2013-06-05,2.74,2.74,2.74,2.74,WIBOR_3M
2013-06-05,2.98,2.98,2.98,2.98,WIBOR_1M
2013-06-05,2.74,2.74,2.74,2.74,WIBID_ON
2013-06-04,3.09,3.09,3.09,3.09,WIBOR_ON
2013-06-04,2.67,2.67,2.67,2.67,WIBOR_6M
2013-06-04,2.74,2.74,2.74,2.74,WIBOR_3M
2013-06-04,3,3,3,3,WIBOR_1M
2013-06-04,2.8,2.8,2.8,2.8,WIBID_ON
2013-06-03,3.1,3.1,3.1,3.1,WIBOR_ON
2013-06-03,2.67,2.67,2.67,2.67,WIBOR_6M
2013-06-03,2.74,2.74,2.74,2.74,WIBOR_3M
2013-06-03,3,3,3,3,WIBOR_1M
2013-06-03,2.83,2.83,2.83,2.83,WIBID_ON
2013-05-31,3.14,3.14,3.14,3.14,WIBOR_ON
2013-05-31,2.66,2.66,2.66,2.66,WIBOR_6M
2013-05-31,2.74,2.74,2.74,2.74,WIBOR_3M
2013-05-31,3.01,3.01,3.01,3.01,WIBOR_1M
2013-05-31,2.88,2.88,2.88,2.88,WIBID_ON
2013-05-29,3.21,3.21,3.21,3.21,WIBOR_ON
2013-05-29,2.66,2.66,2.66,2.66,WIBOR_6M
2013-05-29,2.74,2.74,2.74,2.74,WIBOR_3M
2013-05-29,3.01,3.01,3.01,3.01,WIBOR_1M
2013-05-29,2.92,2.92,2.92,2.92,WIBID_ON
2013-05-28,3.1,3.1,3.1,3.1,WIBOR_ON
2013-05-28,2.67,2.67,2.67,2.67,WIBOR_6M
2013-05-28,2.74,2.74,2.74,2.74,WIBOR_3M
2013-05-28,3.02,3.02,3.02,3.02,WIBOR_1M
2013-05-28,2.82,2.82,2.82,2.82,WIBID_ON
2013-05-27,3.1,3.1,3.1,3.1,WIBOR_ON
2013-05-27,2.68,2.68,2.68,2.68,WIBOR_6M
2013-05-27,2.74,2.74,2.74,2.74,WIBOR_3M
2013-05-27,3.03,3.03,3.03,3.03,WIBOR_1M
2013-05-27,2.83,2.83,2.83,2.83,WIBID_ON
2013-05-24,3.09,3.09,3.09,3.09,WIBOR_ON
2013-05-24,2.69,2.69,2.69,2.69,WIBOR_6M
2013-05-24,2.76,2.76,2.76,2.76,WIBOR_3M
2013-05-24,3.04,3.04,3.04,3.04,WIBOR_1M
2013-05-24,2.82,2.82,2.82,2.82,WIBID_ON
2013-05-23,3.1,3.1,3.1,3.1,WIBOR_ON
2013-05-23,2.7,2.7,2.7,2.7,WIBOR_6M
2013-05-23,2.77,2.77,2.77,2.77,WIBOR_3M
2013-05-23,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-23,2.82,2.82,2.82,2.82,WIBID_ON
2013-05-22,3.09,3.09,3.09,3.09,WIBOR_ON
2013-05-22,2.71,2.71,2.71,2.71,WIBOR_6M
2013-05-22,2.79,2.79,2.79,2.79,WIBOR_3M
2013-05-22,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-22,2.81,2.81,2.81,2.81,WIBID_ON
2013-05-21,3.09,3.09,3.09,3.09,WIBOR_ON
2013-05-21,2.72,2.72,2.72,2.72,WIBOR_6M
2013-05-21,2.8,2.8,2.8,2.8,WIBOR_3M
2013-05-21,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-21,2.8,2.8,2.8,2.8,WIBID_ON
2013-05-20,3.07,3.07,3.07,3.07,WIBOR_ON
2013-05-20,2.74,2.74,2.74,2.74,WIBOR_6M
2013-05-20,2.81,2.81,2.81,2.81,WIBOR_3M
2013-05-20,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-20,2.78,2.78,2.78,2.78,WIBID_ON
2013-05-17,3.05,3.05,3.05,3.05,WIBOR_ON
2013-05-17,2.76,2.76,2.76,2.76,WIBOR_6M
2013-05-17,2.82,2.82,2.82,2.82,WIBOR_3M
2013-05-17,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-17,2.77,2.77,2.77,2.77,WIBID_ON
2013-05-16,3.05,3.05,3.05,3.05,WIBOR_ON
2013-05-16,2.79,2.79,2.79,2.79,WIBOR_6M
2013-05-16,2.84,2.84,2.84,2.84,WIBOR_3M
2013-05-16,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-16,2.77,2.77,2.77,2.77,WIBID_ON
2013-05-15,3.05,3.05,3.05,3.05,WIBOR_ON
2013-05-15,2.84,2.84,2.84,2.84,WIBOR_6M
2013-05-15,2.87,2.87,2.87,2.87,WIBOR_3M
2013-05-15,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-15,2.77,2.77,2.77,2.77,WIBID_ON
2013-05-14,3.05,3.05,3.05,3.05,WIBOR_ON
2013-05-14,2.84,2.84,2.84,2.84,WIBOR_6M
2013-05-14,2.89,2.89,2.89,2.89,WIBOR_3M
2013-05-14,3.05,3.05,3.05,3.05,WIBOR_1M
2013-05-14,2.75,2.75,2.75,2.75,WIBID_ON
2013-05-13,3.05,3.05,3.05,3.05,WIBOR_ON
2013-05-13,2.86,2.86,2.86,2.86,WIBOR_6M
2013-05-13,2.9,2.9,2.9,2.9,WIBOR_3M
2013-05-13,3.06,3.06,3.06,3.06,WIBOR_1M
2013-05-13,2.75,2.75,2.75,2.75,WIBID_ON
2013-05-10,3.07,3.07,3.07,3.07,WIBOR_ON
2013-05-10,2.89,2.89,2.89,2.89,WIBOR_6M
2013-05-10,2.93,2.93,2.93,2.93,WIBOR_3M
2013-05-10,3.07,3.07,3.07,3.07,WIBOR_1M
2013-05-10,2.78,2.78,2.78,2.78,WIBID_ON
2013-05-09,3.06,3.06,3.06,3.06,WIBOR_ON
2013-05-09,2.92,2.92,2.92,2.92,WIBOR_6M
2013-05-09,2.95,2.95,2.95,2.95,WIBOR_3M
2013-05-09,3.08,3.08,3.08,3.08,WIBOR_1M
2013-05-09,2.76,2.76,2.76,2.76,WIBID_ON
2013-05-08,3.2,3.2,3.2,3.2,WIBOR_ON
2013-05-08,2.99,2.99,2.99,2.99,WIBOR_6M
2013-05-08,3.02,3.02,3.02,3.02,WIBOR_3M
2013-05-08,3.2,3.2,3.2,3.2,WIBOR_1M
2013-05-08,2.92,2.92,2.92,2.92,WIBID_ON
2013-05-07,3.23,3.23,3.23,3.23,WIBOR_ON
2013-05-07,3,3,3,3,WIBOR_6M
2013-05-07,3.03,3.03,3.03,3.03,WIBOR_3M
2013-05-07,3.21,3.21,3.21,3.21,WIBOR_1M
2013-05-07,2.95,2.95,2.95,2.95,WIBID_ON
2013-05-06,3.28,3.28,3.28,3.28,WIBOR_ON
2013-05-06,3.01,3.01,3.01,3.01,WIBOR_6M
2013-05-06,3.05,3.05,3.05,3.05,WIBOR_3M
2013-05-06,3.23,3.23,3.23,3.23,WIBOR_1M
2013-05-06,3.01,3.01,3.01,3.01,WIBID_ON
2013-05-02,3.32,3.32,3.32,3.32,WIBOR_ON
2013-05-02,3.02,3.02,3.02,3.02,WIBOR_6M
2013-05-02,3.07,3.07,3.07,3.07,WIBOR_3M
2013-05-02,3.24,3.24,3.24,3.24,WIBOR_1M
2013-05-02,3.02,3.02,3.02,3.02,WIBID_ON
2013-04-30,3.31,3.31,3.31,3.31,WIBOR_ON
2013-04-30,3.03,3.03,3.03,3.03,WIBOR_6M
2013-04-30,3.08,3.08,3.08,3.08,WIBOR_3M
2013-04-30,3.25,3.25,3.25,3.25,WIBOR_1M
2013-04-30,3.03,3.03,3.03,3.03,WIBID_ON
2013-04-29,3.3,3.3,3.3,3.3,WIBOR_ON
2013-04-29,3.05,3.05,3.05,3.05,WIBOR_6M
2013-04-29,3.09,3.09,3.09,3.09,WIBOR_3M
2013-04-29,3.25,3.25,3.25,3.25,WIBOR_1M
2013-04-29,3,3,3,3,WIBID_ON
2013-04-26,2.45,2.45,2.45,2.45,WIBOR_ON
2013-04-26,3.07,3.07,3.07,3.07,WIBOR_6M
2013-04-26,3.1,3.1,3.1,3.1,WIBOR_3M
2013-04-26,3.25,3.25,3.25,3.25,WIBOR_1M
2013-04-26,2.15,2.15,2.15,2.15,WIBID_ON
2013-04-25,3.3,3.3,3.3,3.3,WIBOR_ON
2013-04-25,3.1,3.1,3.1,3.1,WIBOR_6M
2013-04-25,3.14,3.14,3.14,3.14,WIBOR_3M
2013-04-25,3.25,3.25,3.25,3.25,WIBOR_1M
2013-04-25,3,3,3,3,WIBID_ON
2013-04-24,3.28,3.28,3.28,3.28,WIBOR_ON
2013-04-24,3.18,3.18,3.18,3.18,WIBOR_6M
2013-04-24,3.2,3.2,3.2,3.2,WIBOR_3M
2013-04-24,3.27,3.27,3.27,3.27,WIBOR_1M
2013-04-24,3,3,3,3,WIBID_ON
2013-04-23,3.29,3.29,3.29,3.29,WIBOR_ON
2013-04-23,3.2,3.2,3.2,3.2,WIBOR_6M
2013-04-23,3.22,3.22,3.22,3.22,WIBOR_3M
2013-04-23,3.28,3.28,3.28,3.28,WIBOR_1M
2013-04-23,3,3,3,3,WIBID_ON
2013-04-22,3.3,3.3,3.3,3.3,WIBOR_ON
2013-04-22,3.21,3.21,3.21,3.21,WIBOR_6M
2013-04-22,3.24,3.24,3.24,3.24,WIBOR_3M
2013-04-22,3.29,3.29,3.29,3.29,WIBOR_1M
2013-04-22,3.01,3.01,3.01,3.01,WIBID_ON
2013-04-19,3.33,3.33,3.33,3.33,WIBOR_ON
2013-04-19,3.25,3.25,3.25,3.25,WIBOR_6M
2013-04-19,3.27,3.27,3.27,3.27,WIBOR_3M
2013-04-19,3.3,3.3,3.3,3.3,WIBOR_1M
2013-04-19,3.06,3.06,3.06,3.06,WIBID_ON
2013-04-18,3.36,3.36,3.36,3.36,WIBOR_ON
2013-04-18,3.3,3.3,3.3,3.3,WIBOR_6M
2013-04-18,3.31,3.31,3.31,3.31,WIBOR_3M
2013-04-18,3.32,3.32,3.32,3.32,WIBOR_1M
2013-04-18,3.09,3.09,3.09,3.09,WIBID_ON
2013-04-17,3.37,3.37,3.37,3.37,WIBOR_ON
2013-04-17,3.35,3.35,3.35,3.35,WIBOR_6M
2013-04-17,3.35,3.35,3.35,3.35,WIBOR_3M
2013-04-17,3.35,3.35,3.35,3.35,WIBOR_1M
2013-04-17,3.11,3.11,3.11,3.11,WIBID_ON
2013-04-16,3.38,3.38,3.38,3.38,WIBOR_ON
2013-04-16,3.35,3.35,3.35,3.35,WIBOR_6M
2013-04-16,3.35,3.35,3.35,3.35,WIBOR_3M
2013-04-16,3.35,3.35,3.35,3.35,WIBOR_1M
2013-04-16,3.12,3.12,3.12,3.12,WIBID_ON
2013-04-15,3.39,3.39,3.39,3.39,WIBOR_ON
2013-04-15,3.35,3.35,3.35,3.35,WIBOR_6M
2013-04-15,3.35,3.35,3.35,3.35,WIBOR_3M
2013-04-15,3.35,3.35,3.35,3.35,WIBOR_1M
2013-04-15,3.12,3.12,3.12,3.12,WIBID_ON
2013-04-12,3.41,3.41,3.41,3.41,WIBOR_ON
2013-04-12,3.35,3.35,3.35,3.35,WIBOR_6M
2013-04-12,3.35,3.35,3.35,3.35,WIBOR_3M
2013-04-12,3.35,3.35,3.35,3.35,WIBOR_1M
2013-04-12,3.13,3.13,3.13,3.13,WIBID_ON
2013-04-11,3.39,3.39,3.39,3.39,WIBOR_ON
2013-04-11,3.35,3.35,3.35,3.35,WIBOR_6M
2013-04-11,3.35,3.35,3.35,3.35,WIBOR_3M
2013-04-11,3.35,3.35,3.35,3.35,WIBOR_1M
2013-04-11,3.13,3.13,3.13,3.13,WIBID_ON
2013-04-10,3.42,3.42,3.42,3.42,WIBOR_ON
2013-04-10,3.36,3.36,3.36,3.36,WIBOR_6M
2013-04-10,3.36,3.36,3.36,3.36,WIBOR_3M
2013-04-10,3.36,3.36,3.36,3.36,WIBOR_1M
2013-04-10,3.15,3.15,3.15,3.15,WIBID_ON
2013-04-09,3.41,3.41,3.41,3.41,WIBOR_ON
2013-04-09,3.36,3.36,3.36,3.36,WIBOR_6M
2013-04-09,3.36,3.36,3.36,3.36,WIBOR_3M
2013-04-09,3.36,3.36,3.36,3.36,WIBOR_1M
2013-04-09,3.14,3.14,3.14,3.14,WIBID_ON
2013-04-08,3.4,3.4,3.4,3.4,WIBOR_ON
2013-04-08,3.37,3.37,3.37,3.37,WIBOR_6M
2013-04-08,3.37,3.37,3.37,3.37,WIBOR_3M
2013-04-08,3.37,3.37,3.37,3.37,WIBOR_1M
2013-04-08,3.14,3.14,3.14,3.14,WIBID_ON
2013-04-05,3.4,3.4,3.4,3.4,WIBOR_ON
2013-04-05,3.37,3.37,3.37,3.37,WIBOR_6M
2013-04-05,3.37,3.37,3.37,3.37,WIBOR_3M
2013-04-05,3.37,3.37,3.37,3.37,WIBOR_1M
2013-04-05,3.14,3.14,3.14,3.14,WIBID_ON
2013-04-04,3.39,3.39,3.39,3.39,WIBOR_ON
2013-04-04,3.38,3.38,3.38,3.38,WIBOR_6M
2013-04-04,3.37,3.37,3.37,3.37,WIBOR_3M
2013-04-04,3.37,3.37,3.37,3.37,WIBOR_1M
2013-04-04,3.12,3.12,3.12,3.12,WIBID_ON
2013-04-03,3.39,3.39,3.39,3.39,WIBOR_ON
2013-04-03,3.38,3.38,3.38,3.38,WIBOR_6M
2013-04-03,3.38,3.38,3.38,3.38,WIBOR_3M
2013-04-03,3.38,3.38,3.38,3.38,WIBOR_1M
2013-04-03,3.12,3.12,3.12,3.12,WIBID_ON
2013-04-02,3.39,3.39,3.39,3.39,WIBOR_ON
2013-04-02,3.39,3.39,3.39,3.39,WIBOR_6M
2013-04-02,3.38,3.38,3.38,3.38,WIBOR_3M
2013-04-02,3.38,3.38,3.38,3.38,WIBOR_1M
2013-04-02,3.12,3.12,3.12,3.12,WIBID_ON
2013-03-29,3.41,3.41,3.41,3.41,WIBOR_ON
2013-03-29,3.39,3.39,3.39,3.39,WIBOR_6M
2013-03-29,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-29,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-29,3.16,3.16,3.16,3.16,WIBID_ON
2013-03-28,3.42,3.42,3.42,3.42,WIBOR_ON
2013-03-28,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-28,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-28,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-28,3.15,3.15,3.15,3.15,WIBID_ON
2013-03-27,3.39,3.39,3.39,3.39,WIBOR_ON
2013-03-27,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-27,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-27,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-27,3.13,3.13,3.13,3.13,WIBID_ON
2013-03-26,3.4,3.4,3.4,3.4,WIBOR_ON
2013-03-26,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-26,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-26,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-26,3.13,3.13,3.13,3.13,WIBID_ON
2013-03-25,3.39,3.39,3.39,3.39,WIBOR_ON
2013-03-25,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-25,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-25,3.38,3.38,3.38,3.38,WIBOR_1M
2013-03-25,3.13,3.13,3.13,3.13,WIBID_ON
2013-03-22,3.38,3.38,3.38,3.38,WIBOR_ON
2013-03-22,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-22,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-22,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-22,3.11,3.11,3.11,3.11,WIBID_ON
2013-03-21,3.38,3.38,3.38,3.38,WIBOR_ON
2013-03-21,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-21,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-21,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-21,3.11,3.11,3.11,3.11,WIBID_ON
2013-03-20,3.39,3.39,3.39,3.39,WIBOR_ON
2013-03-20,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-20,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-20,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-20,3.1,3.1,3.1,3.1,WIBID_ON
2013-03-19,3.38,3.38,3.38,3.38,WIBOR_ON
2013-03-19,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-19,3.39,3.39,3.39,3.39,WIBOR_3M
2013-03-19,3.38,3.38,3.38,3.38,WIBOR_1M
2013-03-19,3.1,3.1,3.1,3.1,WIBID_ON
2013-03-18,3.37,3.37,3.37,3.37,WIBOR_ON
2013-03-18,3.4,3.4,3.4,3.4,WIBOR_6M
2013-03-18,3.4,3.4,3.4,3.4,WIBOR_3M
2013-03-18,3.39,3.39,3.39,3.39,WIBOR_1M
2013-03-18,3.09,3.09,3.09,3.09,WIBID_ON
2013-03-15,3.4,3.4,3.4,3.4,WIBOR_ON
2013-03-15,3.43,3.43,3.43,3.43,WIBOR_6M
2013-03-15,3.42,3.42,3.42,3.42,WIBOR_3M
2013-03-15,3.4,3.4,3.4,3.4,WIBOR_1M
2013-03-15,3.12,3.12,3.12,3.12,WIBID_ON
2013-03-14,3.4,3.4,3.4,3.4,WIBOR_ON
2013-03-14,3.48,3.48,3.48,3.48,WIBOR_6M
2013-03-14,3.45,3.45,3.45,3.45,WIBOR_3M
2013-03-14,3.41,3.41,3.41,3.41,WIBOR_1M
